t,FA_1,A_1,FA_2,A_2,FA_3,A_3,FA_4,A_4,FA_5,A_5
1.1079,0.097464769,0.886800968,0.097464769,-0.564090745,-0.20328182,0.243381894,-0.20328182,-1.14056977,0.179980078,0.194922189
1.1084,-0.252953865,0.197950536,-0.252953865,-0.377456992,-0.403870024,-0.34200002,-0.403870024,0.470508338,0.033678263,0.318936687
1.1089,-0.079237424,-1.255588261,-0.079237424,0.819293938,-0.181567265,-0.20988531,-0.181567265,1.025294068,-0.003507913,0.249567847
1.1094,-0.22282492,0.509525575,-0.22282492,-0.637505685,0.187580173,0.692303543,0.187580173,-0.238463539,0.034221127,0.149244623
1.1099,-0.419884508,-0.543680536,-0.419884508,-0.070894524,-0.408755798,-0.11351371,-0.408755798,-0.266866736,0.189208764,-0.535660341
1.1104,-0.19486743,-0.433712151,-0.19486743,0.094279857,-0.417441621,-0.846952242,-0.417441621,0.02895989,-0.102309139,-0.297221111
1.1108,0.356139407,0.797150821,0.356139407,-0.323328402,-0.341440677,0.638661179,-0.341440677,-1.005189814,0.033678263,-0.040765678
1.1113,-0.3824269,-0.555923183,-0.3824269,-0.0234389,-0.36559812,-0.402302285,-0.36559812,0.646923343,0.149851133,0.426375294
1.1118,-0.423955987,-0.47181885,-0.423955987,-0.167566351,-0.129995197,-0.578709646,-0.129995197,0.936107782,0.160165547,0.193131032
1.1123,0.174280008,0.089545566,0.174280008,0.036617796,0.35939659,0.952501323,0.35939659,-0.995211145,0.338224899,-0.599692643
1.1128,-0.183195857,-0.884831199,-0.183195857,0.448870445,0.190294492,-0.243492574,0.190294492,-0.070069637,0.303481611,-0.35699403
1.1133,0.118093596,0.18241487,0.118093596,-0.027483308,-0.138952451,-0.541089207,-0.138952451,0.485713344,0.168308505,-0.14120585
1.1138,0.011963708,1.336645894,0.011963708,-0.922750365,0.669643297,0.662297058,0.669643297,-0.414453788,0.166951345,0.385689577
1.1143,0.011420844,-0.654652215,0.011420844,0.554825329,0.715515295,0.501751587,0.715515295,0.051755087,0.008706524,0.852245807
1.1147,-0.178581514,0.300877399,-0.178581514,-0.316778553,0.144693926,-0.325516457,0.144693926,0.871249505,-0.027393923,-0.1541071
1.1152,-0.051551366,-0.224706975,-0.051551366,0.143071305,0.228837827,0.123565227,0.228837827,-0.132342446,0.300495859,-0.303074684
1.1157,-0.437799016,-0.741360188,-0.437799016,0.166519025,0.103707703,0.34851231,0.103707703,-0.839406003,0.407982907,0.00222823
1.1162,-0.072180194,0.73121657,-0.072180194,-0.628955177,-0.015993782,-0.541612397,-0.015993782,0.207935737,-0.012736599,-0.453611837
1.1167,0.02064953,0.15837275,0.02064953,-0.105773699,-0.121309375,0.251728314,-0.121309375,0.032991987,0.30619593,0.150709555
1.1172,0.084164604,-0.563414033,0.084164604,0.44495531,0.013592299,0.175687262,0.013592299,0.277226242,0.457112089,0.77129908
1.1177,0.36075375,0.33282892,0.36075375,0.058526547,0.082807444,-0.281654669,0.082807444,0.364793534,-0.103666298,-0.856246559
1.1182,-0.011650871,-0.258646619,-0.011650871,0.128832771,0.222052029,0.514388164,0.222052029,-0.699636909,-0.068651578,-0.9120617
1.1187,0.169394233,-0.35559065,0.169394233,0.422233983,-0.053722822,-0.005318016,-0.053722822,-0.118411706,0.147136814,0.677235671
1.1191,0.761658725,0.81697049,0.761658725,0.196787452,0.270909778,-0.458111271,0.270909778,0.649976655,-0.002150753,0.096753277
1.1196,-0.071908762,0.368707445,-0.071908762,-0.212153338,0.277967008,0.930127257,0.277967008,-0.474368898,-0.306697389,0.214372547
1.1201,0.20115177,-0.143003161,0.20115177,0.462222533,-0.208167595,-0.365537416,-0.208167595,0.52620052,-0.047479887,0.234555371
1.1206,0.317053208,1.023285854,0.317053208,-0.273699755,-0.555057614,-0.881433541,-0.555057614,0.387213223,0.222866325,-0.395876281
1.1211,-0.229067855,-0.418484245,-0.229067855,0.278882172,-0.047479887,0.461675232,-0.047479887,-1.347080837,-0.182110129,0.048238175
1.1216,-0.039608361,-0.031354413,-0.039608361,0.139697887,-0.004322209,-0.092339903,-0.004322209,-0.25261589,-0.304797366,0.024460728
1.1221,0.184051557,1.16307607,0.184051557,-0.582496805,-0.493985427,-0.543077329,-0.493985427,1.083947224,-0.156595527,0.527751053
1.1226,-0.258653936,-0.523700833,-0.258653936,0.209216159,0.01087798,0.178426316,0.01087798,0.306755964,-0.109909233,0.63605754
1.123,-0.103394867,0.057397078,-0.103394867,-0.175045736,0.121622211,0.422645257,0.121622211,-0.644227898,-0.313483188,-0.619906243
1.1235,0.297510108,0.10905132,0.297510108,0.090161578,0.00246359,-0.354864339,0.00246359,-0.148526236,-0.035536882,-0.625298178
1.124,-0.726059736,-0.945385826,-0.726059736,-0.157840072,-0.255939617,0.195888552,-0.255939617,-0.182254264,0.017120915,0.279820539
1.1245,0.410968659,-0.612606204,0.410968659,0.67659465,-0.194053134,-0.012962745,-0.194053134,0.405262242,-0.107466346,-0.167254557
1.125,0.712258112,0.681525829,0.712258112,0.091171141,0.546413197,-0.120259784,0.546413197,0.434631911,0.177537191,0.236605045
1.1255,0.035578286,-0.335764826,0.035578286,0.261196349,0.671000457,1.115121089,0.671000457,-0.833127012,0.039378334,0.29117684
1.126,0.230737851,0.798745012,0.230737851,-0.328893311,0.32302471,-0.211036328,0.32302471,0.508225371,-0.262182551,-1.171502393
1.1265,0.245666608,0.657268278,0.245666608,-0.169185345,-0.379984013,-0.462241395,-0.379984013,0.617295126,0.266024003,0.053747059
1.127,-0.600386748,-1.150273189,-0.600386748,0.468593862,-0.262725415,0.08062056,-0.262725415,-0.559572334,0.602599608,1.141132865
1.1274,-0.051008502,0.104748852,-0.051008502,0.077911391,-0.41309871,-0.49693197,-0.41309871,-0.431333191,-0.71547389,-0.471086384
1.1279,0.071950166,0.818213836,0.071950166,-0.320841429,-0.116966464,-0.455107545,-0.116966464,-0.089756118,-0.220924896,-0.399827904
1.1284,-0.36559812,0.054781128,-0.36559812,-0.207087055,0.453854905,0.60572483,0.453854905,-0.20673617,0.381925441,1.569957863
1.1289,0.283938511,1.100607183,0.283938511,-0.441213367,0.249195223,0.298883121,0.249195223,0.720953869,-0.046937023,-0.54051062
1.1294,0.254895294,0.100741832,0.254895294,0.163798129,-0.102037707,-0.401532888,-0.102037707,0.933577718,-0.38514122,-0.811750787
1.1299,-0.726331168,-1.26655063,-0.726331168,0.115086707,-0.00866512,0.329695935,-0.00866512,-0.882263189,0.482626691,0.786920918
1.1304,-0.039336929,-0.440045828,-0.039336929,0.072758925,-0.147909705,0.143514154,-0.147909705,-1.018191018,-0.120223647,-0.133105637
1.1309,0.00246359,-0.36324769,0.00246359,0.044177208,-0.302897342,-0.579503664,-0.302897342,0.480487008,-0.144381089,-0.708780838
1.1313,-0.04367984,-0.78377551,-0.04367984,0.38377209,0.438383285,0.480510072,0.438383285,0.379130562,0.490769649,0.829477809
1.1318,1.121848908,0.761629297,1.121848908,0.415394809,0.106422023,0.755160207,0.106422023,0.151043161,0.434040374,-0.573643936
1.1323,0.496198288,0.902447427,0.496198288,-0.166913828,-0.113166416,-1.031595229,-0.113166416,0.919216067,-0.0059508,-1.063952993
1.1328,0.171294256,-0.452153061,0.171294256,0.617541361,-0.240467996,0.289164098,-0.240467996,-1.293383158,0.24458088,0.539156595
1.1333,0.525784369,0.984206638,0.525784369,0.016875912,0.020106666,0.025864109,0.020106666,-0.925551287,0.14523679,0.359111524
1.1338,0.112664957,0.118093275,0.112664957,0.350807391,-0.067022987,-0.689902911,-0.067022987,0.927557274,-0.497242611,0.223303708
1.1343,-0.281725651,-0.021783113,-0.281725651,0.160498581,0.286381399,0.558465384,0.286381399,0.440264535,0.052407067,0.337389906
1.1348,0.35939659,1.83597844,0.35939659,-0.668371231,0.389796968,0.284024525,0.389796968,0.21370379,0.413682978,0.101511229
1.1353,-0.196767454,0.525615206,-0.196767454,-0.293503198,-0.033093994,-0.405318322,-0.033093994,-0.028529807,0.384096897,-0.448035247
1.1357,-0.472813736,-0.389567225,-0.472813736,-0.081630366,-0.089008974,0.154193385,-0.089008974,-0.90849952,0.231009283,-0.302914649
1.1362,-0.13460954,0.205281351,-0.13460954,-0.374046638,-0.065122963,0.053864007,-0.065122963,-0.220605351,-0.268696918,0.124642383
1.1367,-0.409570094,-1.613087072,-0.409570094,0.546699577,0.272266938,-0.122524889,0.272266938,0.83898042,-0.381069741,0.225679606
1.1372,-0.622644167,-0.858634767,-0.622644167,-0.387306388,0.318138935,0.731899794,0.318138935,0.210767439,-0.039336929,0.703019706
1.1377,-0.159038414,0.062191961,-0.159038414,-0.684388812,0.310267409,0.033213389,0.310267409,0.205042477,-0.173695739,-0.153054565
1.1382,-0.291225769,-1.376303584,-0.291225769,0.284237781,-0.112080689,-0.181614584,-0.112080689,-0.315528911,0.097193337,-1.265381147
1.1387,0.195451699,-0.915250082,0.195451699,0.493051145,-0.039065497,0.083735079,-0.039065497,-0.660350129,0.303210179,-0.01783149
1.1392,-0.001065025,0.146788708,-0.001065025,-0.314820985,-0.154152639,-0.167494609,-0.154152639,0.136466054,-0.160667006,0.09110898
1.1396,0.202508929,-0.957634628,0.202508929,0.839392863,-0.204367548,-0.252546839,-0.204367548,0.643426807,-0.43698472,0.031194492
1.1401,0.356953703,1.258376669,0.356953703,-0.367084346,-0.216581985,0.032333199,-0.216581985,0.050517757,0.043721245,1.117546228
1.1406,0.240509401,1.288678603,0.240509401,-0.369749839,-0.620201279,-0.339974967,-0.620201279,-0.325095137,-0.199753205,0.019413484
1.1411,-0.526014396,0.216354514,-0.526014396,-0.213483007,-0.466570802,-0.67311159,-0.466570802,-0.327028081,-0.503214113,-1.243050166
1.1416,0.087964651,0.805491086,0.087964651,-0.071947178,-0.106923482,0.393297375,-0.106923482,-0.710421999,-0.153609775,0.507888298
1.1421,-0.059694324,0.249654019,-0.059694324,0.143471437,-0.143838226,0.136306442,-0.143838226,0.540180507,0.071950166,0.910886174
1.1426,-0.018436669,-0.287920639,-0.018436669,0.447239139,0.042906949,-0.32978815,0.042906949,1.205057867,-0.326783353,0.102945385
1.1431,0.55672761,1.530515491,0.55672761,-0.4560798,0.044806972,0.834586605,0.044806972,-0.637665737,-0.037708337,-0.031994551
1.1436,0.50216979,0.446182652,0.50216979,0.071115307,-0.568629211,-0.318025607,-0.568629211,-0.397334305,-0.25078241,-0.546191848
1.144,-0.203553252,-0.609990254,-0.203553252,0.007562076,-0.517600006,-0.953541435,-0.517600006,0.106554667,-0.278197036,-0.866814997
1.1445,0.184865853,-0.772074519,0.184865853,0.342361533,-0.277111308,0.788293522,-0.277111308,-0.933794001,-0.172881443,0.887348779
1.145,-0.203824684,-1.777651873,-0.203824684,0.717457334,0.213637639,-0.409054514,0.213637639,0.874666015,-0.260282528,0.52330086
1.1455,-0.078965992,-1.236248696,-0.078965992,0.514652102,0.477469484,0.045203673,0.477469484,0.649354912,-0.014636622,-0.556791063
1.146,0.43214035,0.933684949,0.43214035,-0.451998456,0.588213715,0.978494634,0.588213715,-0.67763582,0.678329119,-0.012870418
1.1465,0.258966773,0.579503777,0.258966773,-0.191912828,0.136279536,-0.623143866,0.136279536,0.36913958,0.09203613,-0.809608786
1.147,0.155551204,0.40809442,0.155551204,0.074236335,-0.08846611,-0.311956603,-0.08846611,-0.105256606,-0.223910648,-0.885120492
1.1475,0.445711947,0.601847068,0.445711947,0.302483789,0.529041552,0.5679382,0.529041552,-0.732607764,-0.351212227,1.915706442
1.1479,-0.423684555,-0.102132789,-0.423684555,0.093479593,0.177537191,-0.039331522,0.177537191,0.438306967,-0.722531121,0.92884698
1.1484,-0.231510742,0.437491543,-0.231510742,-0.157821604,0.27118121,-0.305702944,0.27118121,0.889403174,-0.391112722,-0.30313008
1.1489,0.175908599,1.591716412,0.175908599,-0.636822383,0.263309684,0.83856285,0.263309684,-0.607957495,0.769530251,0.492364942
1.1494,0.133565217,0.332533472,0.133565217,0.085427712,-0.378626853,-0.317403935,-0.378626853,-0.037566628,0.65471454,-1.271807151
1.1499,-0.356098002,0.434278541,-0.356098002,-0.615116775,-0.536600242,-0.804407662,-0.536600242,0.204242214,0.185408717,-1.4050975
1.1504,0.445983379,-0.632856735,0.445983379,0.728310138,0.005449341,0.755646466,0.005449341,-1.00522675,0.305381634,1.28507167
1.1509,0.006535069,-1.119589634,0.006535069,0.546354848,0.39576847,0.095737673,0.39576847,0.331434859,-0.355555138,0.689767611
1.1514,-0.068651578,-0.575829024,-0.068651578,-0.055418659,0.090407538,0.026061074,0.090407538,0.946935962,-0.470370849,-0.440150466
1.1519,0.236980786,-0.171292353,0.236980786,-0.072187257,-0.162295597,0.340578288,-0.162295597,0.081444862,0.277695577,0.378038692
1.1523,-0.329497672,-0.315902072,-0.329497672,-0.450718035,-0.479870967,-0.61368336,-0.479870967,-0.222772219,0.278781304,-1.00704223
1.1528,-0.034722586,-1.109673644,-0.034722586,0.568983836,-0.401427136,-0.435355584,-0.401427136,-0.875781055,-0.015993782,-0.970960585
1.1533,-0.09552334,-0.323836094,-0.09552334,0.098773644,-0.163381325,0.199606278,-0.163381325,-0.676626257,0.232095011,1.299524024
1.1538,-0.24942525,-0.259520654,-0.24942525,0.079093319,0.063807208,-0.356310806,0.063807208,1.048637137,-0.310768868,0.630573277
1.1543,-0.23829654,0.844884216,-0.23829654,-0.566897823,0.456026361,0.306066212,0.456026361,0.74434003,0.07249303,-0.32715989
1.1548,0.090136106,1.375195765,0.090136106,-0.590437881,-0.045037,0.555221606,-0.045037,-0.352574954,0.68538635,0.650429877
1.1553,-0.380255445,0.461847577,-0.380255445,-0.311730737,-0.059422892,-1.007448472,-0.059422892,0.06982873,0.475026597,-1.269603598
1.1558,-0.022236717,-0.143317075,-0.022236717,0.354347017,0.039649766,0.509451713,0.039649766,-1.289892778,0.129493738,-0.872637794
1.1562,0.160436979,0.22772928,0.160436979,0.169793949,-0.016536646,0.347773689,-0.016536646,-0.023765161,0.350167904,1.449199453
1.1567,-0.24236802,-0.038205125,-0.24236802,-0.22123325,0.095564745,-0.734860321,0.095564745,1.790062776,0.136008104,0.378469555
1.1572,-0.272225533,0.285514078,-0.272225533,-0.655148416,0.632728553,1.101936701,0.632728553,-0.363581654,0.165865617,-0.264106261
1.1577,0.347725017,-0.311378017,0.347725017,0.243935282,0.52442721,0.505376986,0.52442721,-0.645742243,0.603685336,-0.226042648
1.1582,-0.492628268,-1.135851611,-0.492628268,-0.013632594,-0.2591968,-0.904300022,-0.2591968,0.432329615,0.118907892,-1.325467981
1.1587,-0.181567265,-1.651821598,-0.181567265,0.594776944,0.263309684,0.266593065,0.263309684,-0.444346706,0.059735729,-0.280842186
1.1592,-0.228796423,-0.378370959,-0.228796423,-0.272400866,0.509227021,0.715908646,0.509227021,-0.332876161,-0.356640866,1.672392312
1.1597,0.161251274,-0.731142595,0.161251274,0.494904062,-0.027936787,-0.710744339,-0.027936787,1.275758066,-0.691045016,0.057944889
1.1602,0.101536248,0.659028659,0.101536248,-0.41665759,0.059464297,-0.038672918,0.059464297,0.056421239,-0.223639216,0.091829136
1.1606,-0.031193971,0.881002792,-0.031193971,-0.574167909,0.021463826,0.493232822,0.021463826,-1.186073982,-0.050465638,0.145766949
1.1611,0.155551204,-0.411091877,0.155551204,0.734859986,-0.207624731,-0.915791737,-0.207624731,0.216430842,-0.48448531,-1.596782009
1.1616,-0.045308431,0.757419157,-0.045308431,-0.253102204,0.0654358,0.195919327,0.0654358,-0.033645337,-0.093894749,0.609719539
1.1621,-0.260282528,0.452657898,-0.260282528,-0.154208107,-0.200296069,0.727418826,-0.200296069,0.023942854,-0.016808078,1.834378094
1.1626,0.347182153,0.398159965,0.347182153,0.426696991,-0.409841526,-1.114807062,-0.409841526,1.334232703,-0.322440442,-0.832118267
1.1631,0.402825701,1.842724514,0.402825701,-0.685386064,0.133022353,0.524648844,0.133022353,-1.023041846,0.302124451,-0.315144985
1.1636,-0.119137919,0.179380368,-0.119137919,-0.147719817,-0.36559812,0.834999002,-0.36559812,-1.365967055,0.567584888,-0.218625661
1.1641,-0.214953394,-0.520173917,-0.214953394,0.03872926,-0.710588115,-1.746229697,-0.710588115,1.730757097,-0.191610247,-1.502140014
1.1646,-0.110452097,-0.602819473,-0.110452097,0.07331911,-0.1164236,0.699498945,-0.1164236,-0.294562008,0.060550025,0.890266333
1.165,-0.282811379,-1.973484972,-0.282811379,0.822094861,0.194637403,0.933463362,0.194637403,-0.758160793,0.376225371,1.739637616
1.1655,-0.210881915,-0.355289047,-0.210881915,-0.362799859,-0.681273466,-1.527825566,-0.681273466,1.274883933,-0.064308667,-0.909661181
1.166,0.335239148,0.21900124,0.335239148,-0.209327792,-0.460327867,0.023395883,-0.460327867,-0.626652881,0.293438629,-0.738873496
1.1665,-0.433184673,-0.375305681,-0.433184673,-0.42603914,-0.129995197,0.487588525,-0.129995197,-1.18224503,0.543427445,-0.024202098
1.167,-0.165281349,-0.604364422,-0.165281349,0.11341231,-0.222010624,-1.184643695,-0.222010624,1.014090379,-0.319726122,-0.505733873
1.1675,-0.210339051,-0.538165498,-0.210339051,0.210588919,0.052135635,0.447284429,0.052135635,0.02303794,-0.305883093,1.152519942
1.168,-0.343612133,-0.749337297,-0.343612133,0.379062847,0.282581351,0.622916238,0.282581351,-0.201712978,-0.057794301,1.546069623
1.1685,0.029606784,1.115625813,0.029606784,-0.451647571,-0.135423835,-0.841227928,-0.135423835,0.765239219,-0.487742493,-1.022799482
1.1689,0.511127044,1.701013883,0.511127044,-0.413745862,-0.109366369,0.326052071,-0.109366369,-0.716731768,0.33415342,-1.025950933
1.1694,-0.020879557,0.981018257,-0.020879557,-0.348352025,-0.188895927,0.310922647,-0.188895927,-0.637093241,0.456297793,0.397341326
1.1699,0.161251274,0.440298304,0.161251274,0.124480569,-0.226082103,-0.823587192,-0.226082103,0.908252457,-0.407670071,-0.786729994
1.1704,0.092850426,-0.342984849,0.092850426,0.485793371,0.205494681,0.680565622,0.205494681,-0.211162242,-0.295840112,0.666174819
1.1709,-0.299368727,-0.732072026,-0.299368727,0.293459279,0.52442721,0.583633901,0.52442721,-0.167812586,-0.159581278,1.474614178
1.1714,0.111850661,0.210519406,0.111850661,-0.152176669,0.063535776,-0.419579866,0.063535776,0.655135277,-0.292582928,-1.399287013
1.1719,0.037749742,0.456283297,0.037749742,-0.548122411,-0.242639452,0.18676658,-0.242639452,-0.269778464,0.45032629,-0.522069711
1.1724,-0.271682669,-0.715773119,-0.271682669,-0.086936728,-0.128366605,-0.22416532,-0.128366605,-0.300865622,0.7988449,0.490149079
1.1729,-0.615586936,-0.85906563,-0.615586936,-0.392551192,-0.181838697,-0.344320522,-0.181838697,-0.11755604,-0.301540182,-1.059053472
1.1733,-0.849289836,-1.863664311,-0.849289836,0.152366673,0.151208293,0.150118658,0.151208293,-0.105028839,-0.109909233,0.60661733
1.1738,-0.681273466,-1.737698622,-0.681273466,0.315989774,-0.11370928,0.108601992,-0.11370928,0.309957018,0.028249624,1.781548213
1.1743,-0.199753205,0.175299486,-0.199753205,-0.472294369,-0.309140277,-0.590041326,-0.309140277,0.662996327,-0.219024873,-0.985726854
1.1748,-0.010565143,0.649075738,-0.010565143,-0.451586013,0.043178381,0.142726291,0.043178381,-0.645212838,0.467426502,-0.245997731
1.1753,-0.006222232,0.84084642,-0.006222232,-0.474855212,-0.241282292,0.337629958,-0.241282292,-0.861948809,0.159894115,0.377743244
1.1758,0.147136814,0.553153466,0.147136814,-0.031053714,-0.173152875,-0.813825082,-0.173152875,0.829918975,-0.324340465,-1.583585311
1.1763,0.062178617,-0.598073832,0.062178617,0.813685938,0.430511758,0.70839933,0.430511758,-0.043297746,-0.12212367,1.484203943
1.1768,0.275524121,0.067546964,0.275524121,0.512786873,0.335239148,0.863946798,0.335239148,-0.111381699,-0.042865544,1.287416792
1.1772,0.868331477,1.237824534,0.868331477,0.283726844,-0.243453747,-0.998117224,-0.243453747,1.120008327,-0.279011331,-1.641320867
